cloverItemId,name,cloverCategory,priceCAD,stockCount,recordType,suggestedSiteCategory,suggestedCloverCategory,cloverChange,confidence,brand,cleanNameFr,reason,action
ZCP3H4D554870,Python Roy.  Pastel Enchi,Serpent,150.00,,animal,,Serpent,Mantener,high,,Python Roy.  Pastel Enchi,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
SEQ7917528DBA,Python Roy. ?T%offee Het Hypo. ( ghost ),Serpent,250.00,,animal,,Serpent,Mantener,high,,Python Roy. ?T%offee Het Hypo. ( ghost ),"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
STXS04VXA5MCC,Python Roy. Banana Enchi OD Piebald M ( DM ),Serpent,1200.00,,animal,,Serpent,Mantener,high,,Python Roy. Banana Enchi OD Piebald M ( DM ),"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
Q58W8CJYWB490,Python Roy. Banana Pin AD MALE,Serpent,275.00,,animal,,Serpent,Mantener,high,,Python Roy. Banana Pin AD MALE,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
31WJJ2YD7STNA,Python Roy. Butter Leopard Fem ad,Serpent,400.00,,animal,,Serpent,Mantener,high,,Python Roy. Butter Leopard Fem ad,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
F8DBSWC6B7RAT,Python Roy. Clown Bee F,Serpent,600.00,,animal,,Serpent,Mantener,high,,Python Roy. Clown Bee F,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
BG4685JJR1YEE,Python Roy. Dinker Fem,Serpent,100.00,,animal,,Serpent,Mantener,high,,Python Roy. Dinker Fem,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
4JC1SW0MF1ZCA,Python Roy. Enchi Bee AD,Serpent,300.00,,animal,,Serpent,Mantener,high,,Python Roy. Enchi Bee AD,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
CR257Q29G2M52,Python Roy. Enchi Het Piebald Fem ( DM ),Serpent,100.00,,animal,,Serpent,Mantener,high,,Python Roy. Enchi Het Piebald Fem ( DM ),"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
F9EAECTBEG7BC,Python Roy. Enchi Lemonblast Het.Clown male Juv.,Serpent,250.00,,animal,,Serpent,Mantener,high,,Python Roy. Enchi Lemonblast Het.Clown male Juv.,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
RXQBAP6FV6PBG,Python Roy. Enchi Pin Het. Clown,Serpent,150.00,,animal,,Serpent,Mantener,high,,Python Roy. Enchi Pin Het. Clown,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
Q7VT3N569TNVP,Python Roy. Fire OD Male,Serpent,200.00,,animal,,Serpent,Mantener,high,,Python Roy. Fire OD Male,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
TAKAZ864J5W9A,Python Roy. Ghost Pastel Lesser Jem,Serpent,275.00,,animal,,Serpent,Mantener,high,,Python Roy. Ghost Pastel Lesser Jem,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
WDG497A53ABFJ,Python Roy. Het Ultramel,Serpent,75.00,,animal,,Serpent,Mantener,high,,Python Roy. Het Ultramel,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
120S3G97QY8SM,Python Roy. Leucy Black eyed  Male AD,Serpent,400.00,,animal,,Serpent,Mantener,high,,Python Roy. Leucy Black eyed  Male AD,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
DMMQBW51BA92G,Python Roy. Mjave-YB-Spotnose Male AD,Serpent,200.00,,animal,,Serpent,Mantener,high,,Python Roy. Mjave-YB-Spotnose Male AD,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
31JY368HNWW4G,Python Roy. Mojave Femelle,Serpent,200.00,0,animal,,Serpent,Mantener,high,,Python Roy. Mojave Femelle,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
54DP8PNQ7J1FA,Python Roy. Pastel,Serpent,100.00,,animal,,Serpent,Mantener,high,,Python Roy. Pastel,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
A2SD5T0A66XFC,Python Roy. Pastel Black Pastel ( Black Pewter ) Het. Clown F,Serpent,600.00,,animal,,Serpent,Mantener,high,,Python Roy. Pastel Black Pastel ( Black Pewter ) Het. Clown F,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
QD03M6174PG56,Python Roy. Pastel Clow Fem AD,Serpent,550.00,,animal,,Serpent,Mantener,high,,Python Roy. Pastel Clow Fem AD,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
NYCY34A8BR4S8,Python Roy. Pastel Clown AD M,Serpent,650.00,,animal,,Serpent,Mantener,high,,Python Roy. Pastel Clown AD M,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
Z0KJJS7VDP8NP,Python Roy. Pastel Enchi Leo Juv,Serpent,250.00,,animal,,Serpent,Mantener,high,,Python Roy. Pastel Enchi Leo Juv,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
V4Q5XP30Z4NN4,Python Roy. Pastel Fem AD,Serpent,250.00,,animal,,Serpent,Mantener,high,,Python Roy. Pastel Fem AD,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
XA58SQ8D3TWTT,Python Roy. Pastel Spider Pin Het. Clown  F,Serpent,600.00,,animal,,Serpent,Mantener,high,,Python Roy. Pastel Spider Pin Het. Clown  F,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
5SMJ287QQ86FY,Python Roy. Pewter Fem AD,Serpent,400.00,,animal,,Serpent,Mantener,high,,Python Roy. Pewter Fem AD,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
C3JBAK448AF5W,Python Roy. Pin AD AL,Serpent,225.00,,animal,,Serpent,Mantener,high,,Python Roy. Pin AD AL,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
2VRBCAW6DBV6G,Python Roy. Spider Axantic bb Fem,Serpent,250.00,,animal,,Serpent,Mantener,high,,Python Roy. Spider Axantic bb Fem,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
YVYXNBM8V3450,Python Roy. Super Fire Male Het. Clown,Serpent,400.00,,animal,,Serpent,Mantener,high,,Python Roy. Super Fire Male Het. Clown,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
HGN9DEQ1PBSB2,Python Roy. Ultramel Mâle ad,Serpent,350.00,,animal,,Serpent,Mantener,high,,Python Roy. Ultramel Mâle ad,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
VSFARMS3KJWA2,Python Roy. YB,Serpent,75.00,,animal,,Serpent,Mantener,high,,Python Roy. YB,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
6N9AMFR9XQY02,"Python Roy. YB , Gravel , Pastel Het. Albino Male",Serpent,350.00,,animal,,Serpent,Mantener,high,,"Python Roy. YB , Gravel , Pastel Het. Albino Male","Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
S27X7SXYEVQFC,Python Roy. banana petit AC,Serpent,275.00,,animal,,Serpent,Mantener,high,,Python Roy. banana petit AC,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
52QD8T8N3ZSSE,Python Roy.Banana Fem AC,Serpent,450.00,,animal,,Serpent,Mantener,high,,Python Roy.Banana Fem AC,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
AK8P88KB8HT6A,Python Royal Axanthic 100% het Pied Femelle,Serpent,700.00,,animal,,Serpent,Mantener,high,,Python Royal Axanthic 100% het Pied Femelle,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
CFZN77K6YACZA,"Python Royal BH Maho, Leo, Het lavender",Serpent,200.00,,animal,,Serpent,Mantener,high,,"Python Royal BH Maho, Leo, Het lavender","Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
ZG1YM6CKSV4BP,Python Royal BH male,Serpent,200.00,,animal,,Serpent,Mantener,high,,Python Royal BH male,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
4FWVDZPE6DPPJ,Python Royal BL Het.Pied Het.Clown Male AD,Serpent,150.00,,animal,,Serpent,Mantener,high,,Python Royal BL Het.Pied Het.Clown Male AD,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
KC9SY8P3Z7158,Python Royal Banana Enchi Male,Serpent,300.00,,animal,,Serpent,Mantener,high,,Python Royal Banana Enchi Male,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
WTBDQNVQFKPD0,Python Royal Black Head,Serpent,400.00,,animal,,Serpent,Mantener,high,,Python Royal Black Head,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
P8BQPWM4APKFA,Python Royal Black pastel Barnhart YB 100% Het Pied,Serpent,300.00,0,animal,,Serpent,Mantener,high,,Python Royal Black pastel Barnhart YB 100% Het Pied,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
N7S3DATN59042,Python Royal Blue Eye Lucy Male,Serpent,350.00,,animal,,Serpent,Mantener,high,,Python Royal Blue Eye Lucy Male,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
QC5QGQEWTPCC6,Python Royal Butter Spotnose Het Clown Femelle,Serpent,300.00,,animal,,Serpent,Mantener,high,,Python Royal Butter Spotnose Het Clown Femelle,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
MK6Y7PW539166,"Python Royal Cho , HRA , Ghost Lemon blast F Juvie",Serpent,250.00,,animal,,Serpent,Mantener,high,,"Python Royal Cho , HRA , Ghost Lemon blast F Juvie","Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
5ADNE01XCM6JJ,Python Royal Clown male,Serpent,200.00,,animal,,Serpent,Mantener,high,,Python Royal Clown male,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
2TQERQ8CG3GDW,Python Royal Deep Purple Mâle,Serpent,600.00,,animal,,Serpent,Mantener,high,,Python Royal Deep Purple Mâle,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
G3FN6QS5GZY3E,Python Royal Femelle Bamboo Pinstripe YB het Clown,Serpent,900.00,,animal,,Serpent,Mantener,high,,Python Royal Femelle Bamboo Pinstripe YB het Clown,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
H6WEVHQWHBN40,Python Royal Fire Spider Femelle,Serpent,175.00,,animal,,Serpent,Mantener,high,,Python Royal Fire Spider Femelle,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
DQYMYCH93Q1CY,Python Royal Freeway,Serpent,400.00,0,animal,,Serpent,Mantener,high,,Python Royal Freeway,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
MKHHX36N1PV88,Python Royal Mahogany Lavender Het Pied Fem.,Serpent,400.00,,animal,,Serpent,Mantener,high,,Python Royal Mahogany Lavender Het Pied Fem.,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
YGT6ZCFNJAWYJ,Python Royal Male Piebald - Asphalte - YB,Serpent,350.00,,animal,,Serpent,Mantener,high,,Python Royal Male Piebald - Asphalte - YB,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
QKDFW86JE4D8E,Python Royal Mojave Spider Fem,Serpent,400.00,,animal,,Serpent,Mantener,high,,Python Royal Mojave Spider Fem,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
3E7BJ9CA04PBJ,Python Royal Moyave,Serpent,125.00,,animal,,Serpent,Mantener,high,,Python Royal Moyave,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
HS8FW8SATKVDY,Python Royal OD YB Butter Lucifer Femelle,Serpent,400.00,,animal,,Serpent,Mantener,high,,Python Royal OD YB Butter Lucifer Femelle,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
Y7W6Q9WKCN0W8,Python Royal Pastel AD Male,Serpent,125.00,,animal,,Serpent,Mantener,high,,Python Royal Pastel AD Male,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
RQWCNJW48W6EP,Python Royal Pastel Champagne mâle,Serpent,250.00,,animal,,Serpent,Mantener,high,,Python Royal Pastel Champagne mâle,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
3WKPFFEDWX422,Python Royal Pastel Femelle,Serpent,225.00,,animal,,Serpent,Mantener,high,,Python Royal Pastel Femelle,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
922DN158K10BA,Python Royal Pastel Mohogany M BB AP,Serpent,275.00,,animal,,Serpent,Mantener,high,,Python Royal Pastel Mohogany M BB AP,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
04Q3PDYFGS32G,Python Royal Pastel YB mâle,Serpent,175.00,,animal,,Serpent,Mantener,high,,Python Royal Pastel YB mâle,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
N09D1KBS39J1W,Python Royal Régulier,Serpent,75.00,,animal,,Serpent,Mantener,high,,Python Royal Régulier,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
PHERTBD6CJB6W,Python Royal Spider Adulte,Serpent,50.00,,animal,,Serpent,Mantener,high,,Python Royal Spider Adulte,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
C9YSB1SSJMW6Y,Python Royal Spider Banana Special Male AD,Serpent,150.00,,animal,,Serpent,Mantener,high,,Python Royal Spider Banana Special Male AD,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
0CKA2TCNZ9BXP,Python Royal Super Pastel Enchi Spector Male,Serpent,350.00,,animal,,Serpent,Mantener,high,,Python Royal Super Pastel Enchi Spector Male,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
WCQTXA497SYNG,Python Royal YB Het. Pied F,Serpent,200.00,,animal,,Serpent,Mantener,high,,Python Royal YB Het. Pied F,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
28DAW53YESAAT,Python Royale Albino (Francis),Serpent,200.00,,animal,,Serpent,Mantener,high,,Python Royale Albino (Francis),"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
3CZ59D2402WXJ,Python Royale Bamboo Het Pied (YB)  (Black Pastel),Serpent,350.00,,animal,,Serpent,Mantener,high,,Python Royale Bamboo Het Pied (YB)  (Black Pastel),"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
5ENPT840QK1X6,Python Royale Black Pastel Barnhart YB het Pied,Serpent,300.00,,animal,,Serpent,Mantener,high,,Python Royale Black Pastel Barnhart YB het Pied,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
R839YB815NQF8,Python Royale Black Pastel Pied femelle,Serpent,400.00,,animal,,Serpent,Mantener,high,,Python Royale Black Pastel Pied femelle,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
N12VG784W0GHY,Python Royale Cinamon femelle,Serpent,150.00,,animal,,Serpent,Mantener,high,,Python Royale Cinamon femelle,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
3HHRXAJS6Z4WW,Python Royale Freeway Pastel Het Pied Femelle,Serpent,700.00,,animal,,Serpent,Mantener,high,,Python Royale Freeway Pastel Het Pied Femelle,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
AAJNRC9ZW16E4,Python Royale Ivory Pied het Hypo mâle,Serpent,399.99,,animal,,Serpent,Mantener,high,,Python Royale Ivory Pied het Hypo mâle,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
477V86GW482JJ,Python Royale Pastel Pied Mâle,Serpent,400.00,,animal,,Serpent,Mantener,high,,Python Royale Pastel Pied Mâle,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
CRWP6W5KW1G0R,Python Royale Toffino mâle,Serpent,300.00,,animal,,Serpent,Mantener,high,,Python Royale Toffino mâle,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
V8RKM0VCCK896,Python Rpy. AD F Pewter Fader,Serpent,300.00,,animal,,Serpent,Mantener,high,,Python Rpy. AD F Pewter Fader,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
JQ0EF8276D7CP,Python Super Pastel Enchi Spector BB M,Serpent,350.00,,animal,,Serpent,Mantener,high,,Python Super Pastel Enchi Spector BB M,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
FGZVE53QPNTXA,Python banana enchi clown YB male,Serpent,600.00,,animal,,Serpent,Mantener,high,,Python banana enchi clown YB male,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
MRBQ2SC1KNFC8,Python pastel mahogany Al. BB,Serpent,150.00,,animal,,Serpent,Mantener,high,,Python pastel mahogany Al. BB,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
GRQ6DSHDWT9RP,Python pinstripe femelle AD,Serpent,150.00,,animal,,Serpent,Mantener,high,,Python pinstripe femelle AD,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
VR6DNK3YV6RXC,Python roy black eyed lucy male ad,Serpent,400.00,,animal,,Serpent,Mantener,high,,Python roy black eyed lucy male ad,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
VR8KCD494XRX2,Python roy pastel AD,Serpent,125.00,,animal,,Serpent,Mantener,high,,Python roy pastel AD,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
D84JKPHDBH536,Python roy. Blue Eyed Lucy Real,Serpent,500.00,,animal,,Serpent,Mantener,high,,Python roy. Blue Eyed Lucy Real,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
9R0WF7E95Q55M,Python royal Enchi Fire YB het. Clown,Serpent,200.00,,animal,,Serpent,Mantener,high,,Python royal Enchi Fire YB het. Clown,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
RP3VXFD026YTJ,Python royale Black Pastel Bamboo (yb) het Pied Barnhart mâle,Serpent,350.00,,animal,,Serpent,Mantener,high,,Python royale Black Pastel Bamboo (yb) het Pied Barnhart mâle,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
S8EVMWY95VVR8,RC Bresilian Rainbow Boa mâle,Serpent,350.00,,animal,,Serpent,Mantener,high,,Bresilian Rainbow Boa mâle,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
Y39Y0EDKGKTQ8,RC Cornsnake Creamcicle Tessera mâle,Serpent,200.00,,animal,,Serpent,Mantener,high,,Cornsnake Creamcicle Tessera mâle,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
0NQ257JK5P608,Rainbow Boa BB,Serpent,400.00,,animal,,Serpent,Mantener,high,,Rainbow Boa BB,"Categoría Clover animal existente — mantener ""Serpent""",Créer Animal (no Product)
